PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZB	ZS	Z9	SN	BN	UT	PM
J	Erskine, N								Reclaiming the Bounty (Naval archaeology, Tahiti)								ARCHAEOLOGY				52	3			35	+					MAY-JUN 1999	1999										0							WOS:000079980800028		
J	McIntosh, RJ								Africa's storied past (Ancient culture, archaeology)								ARCHAEOLOGY				52	3			55	+					MAY-JUN 1999	1999										0							WOS:000079980800032		
J	Hall, M								Legacy of racism - South African archaeology emerges from half a century of apartheid								ARCHAEOLOGY				52	3			64	65					MAY-JUN 1999	1999										0							WOS:000079980800035		
J	Brysac, SB								The Parthenon marbles custody case (Elgin, Greek sculpture preservation)								ARCHAEOLOGY				52	3			74	76					MAY-JUN 1999	1999										0							WOS:000079980800038		
J	Turfa, JM; Steinmayer, AG								The Syracusia as a giant cargo vessel								INTERNATIONAL JOURNAL OF NAUTICAL ARCHAEOLOGY				28	2			105	125					MAY 1999	1999										7							WOS:000081984300001		
J	Arnold, JB; Oertling, TJ; Hall, AW								The Denbigh project: Initial observations on a Civil War blockade-runner and its wreck-site								INTERNATIONAL JOURNAL OF NAUTICAL ARCHAEOLOGY				28	2			126	144		10.1111/j.1095-9270.1999.tb00827.x			MAY 1999	1999										8							WOS:000081984300002		
J	Fletcher-Tomenius, P; Williams, M								The draft UNESCO/DOALOS Convention on the protection of underwater cultural heritage and conflict with the European Convention on Human Rights								INTERNATIONAL JOURNAL OF NAUTICAL ARCHAEOLOGY				28	2			145	153					MAY 1999	1999										3							WOS:000081984300003		
J	Hohlfelder, RL								Building Sebastos: The Cyprus connection								INTERNATIONAL JOURNAL OF NAUTICAL ARCHAEOLOGY				28	2			154	163					MAY 1999	1999										5							WOS:000081984300004		
J	Gregory, D								Monitoring the effect of sacrificial anodes on the large iron artefacts on the Duart Point wreck, 1997								INTERNATIONAL JOURNAL OF NAUTICAL ARCHAEOLOGY				28	2			164	173					MAY 1999	1999										12							WOS:000081984300005		
J	Flatman, J; Blue, L								Maritime archaeology in Britain and Northern Ireland 1997 and 1998								INTERNATIONAL JOURNAL OF NAUTICAL ARCHAEOLOGY				28	2			174	199					MAY 1999	1999										0							WOS:000081984300006		
J	Haverkort, CM; Lubell, D								Cutmarks on Capsian human remains: Implications for Maghreb Holocene social organization and palaeoeconomy								INTERNATIONAL JOURNAL OF OSTEOARCHAEOLOGY				9	3			147	169		10.1002/(SICI)1099-1212(199905/06)9:3<147::AID-OA466>3.0.CO;2-W			MAY-JUN 1999	1999										29							WOS:000081219200002		
J	Kvaal, SI; During, EM								A dental study comparing age estimations of the human remains from the Swedish warship Vasa								INTERNATIONAL JOURNAL OF OSTEOARCHAEOLOGY				9	3			170	181					MAY-JUN 1999	1999										8							WOS:000081219200003		
J	Lazenby, R; Smashnuk, A								Osteometric variation in the Inuit second metacarpal: A test of Allen's Rule								INTERNATIONAL JOURNAL OF OSTEOARCHAEOLOGY				9	3			182	188		10.1002/(SICI)1099-1212(199905/06)9:3<182::AID-OA473>3.0.CO;2-X			MAY-JUN 1999	1999										11							WOS:000081219200004		
J	Bax, JS; Ungar, PS								Incisor labial surface wear striations in modern humans and the implications for handedness in Middle and Late Pleistocene hominids								INTERNATIONAL JOURNAL OF OSTEOARCHAEOLOGY				9	3			189	198		10.1002/(SICI)1099-1212(199905/06)9:3<189::AID-OA474>3.0.CO;2-N			MAY-JUN 1999	1999										28							WOS:000081219200005		
J	Robson Brown, K; Wood, H								The utility of minimal CT scanning in the study of two Egyptian mummy heads								INTERNATIONAL JOURNAL OF OSTEOARCHAEOLOGY				9	3			199	204					MAY-JUN 1999	1999										0							WOS:000081219200006		
J	Baraybar, JP								Diet and death in a fog oasis site in central coastal Peru: A trace element study of Tomb 1 Malanche 22								JOURNAL OF ARCHAEOLOGICAL SCIENCE				26	5			471	482		10.1006/jasc.1998.0319			MAY 1999	1999										5							WOS:000080062400001		
J	Adams, KR; Muenchrath, DA; Schwindt, DM								Moisture effects on the morphology of ears, cobs and kernels of a Southwestern US maize (Zea mays L.) cultivar, and implications for the interpretation of archaeological maize								JOURNAL OF ARCHAEOLOGICAL SCIENCE				26	5			483	496		10.1006/jasc.1998.0320			MAY 1999	1999										14							WOS:000080062400002		
J	Lechtman, H; Klein, S								The production of copper-arsenic alloys (arsenic bronze) by cosmelting: Modern experiment, ancient practice								JOURNAL OF ARCHAEOLOGICAL SCIENCE				26	5			497	526		10.1006/jasc.1998.0324			MAY 1999	1999										44							WOS:000080062400003		
J	Kealhofer, L; Torrence, R; Fullagar, R								Integrating phytoliths within use-wear/residue studies of stone tools								JOURNAL OF ARCHAEOLOGICAL SCIENCE				26	5			527	546		10.1006/jasc.1998.0332			MAY 1999	1999										65							WOS:000080062400004		
J	Panagiotakopulu, E								An examination of biological materials from coprolites from XVIII Dynasty Amarna, Egypt								JOURNAL OF ARCHAEOLOGICAL SCIENCE				26	5			547	551		10.1006/jasc.1998.0328			MAY 1999	1999										13							WOS:000080062400005		
J	Clarke, C								Palynological investigations of a Bronze Age cist burial from Whitsome, Scottish borders, Scotland								JOURNAL OF ARCHAEOLOGICAL SCIENCE				26	5			553	560		10.1006/jasc.1998.0333			MAY 1999	1999										5							WOS:000080062400006		
J	Ward, IAK; Larcombe, P; Veth, P								A new process-based model for wreck site formation								JOURNAL OF ARCHAEOLOGICAL SCIENCE				26	5			561	570		10.1006/jasc.1998.0331			MAY 1999	1999										37							WOS:000080062400007		
J	Arribas, A; Palmqvist, P								On the ecological connection between sabre-tooths and hominids: Faunal dispersal events in the Lower Pleistocene and a review of the evidence for the first human arrival in Europe								JOURNAL OF ARCHAEOLOGICAL SCIENCE				26	5			571	585		10.1006/jasc.1998.0346			MAY 1999	1999										115							WOS:000080062400008		
J	Whittaker, JC; Stafford, M								Replicas, fakes, and art: The twentieth century stone age and its effects on archaeology								AMERICAN ANTIQUITY				64	2			203	214		10.2307/2694274			APR 1999	1999										12							WOS:000080445500001		
J	Morrow, JE; Morrow, TA								Geographic variation in fluted projectile points: A hemispheric perspective								AMERICAN ANTIQUITY				64	2			215	230		10.2307/2694275			APR 1999	1999										76							WOS:000080445500002		
J	Bettinger, RL; Eerkens, J								Point typologies, cultural transmission, and the spread of bow-and-arrow technology in the prehistoric Great Basin								AMERICAN ANTIQUITY				64	2			231	242		10.2307/2694276			APR 1999	1999										127							WOS:000080445500003		
J	Nassaney, MS; Pyle, K								The adoption of the bow and arrow in eastern North America: A view from central Arkansas								AMERICAN ANTIQUITY				64	2			243	263		10.2307/2694277			APR 1999	1999										38							WOS:000080445500004		
J	Byers, AM								Intentionality, symbolic pragmatics, and material culture: Revisiting Binford's view of the old copper complex								AMERICAN ANTIQUITY				64	2			265	287		10.2307/2694278			APR 1999	1999										8							WOS:000080445500005		
J	Driver, JC								Raven skeletons from paleoindian contexts, Charlie Lake Cave, British Columbia								AMERICAN ANTIQUITY				64	2			289	298		10.2307/2694279			APR 1999	1999										14							WOS:000080445500006		
J	Tani, M; Longacre, WA								On methods of measuring ceramic uselife: A revision of the uselife estimates of cooking vessels among the Kalinga, Philippines								AMERICAN ANTIQUITY				64	2			299	308		10.2307/2694280			APR 1999	1999										15							WOS:000080445500007		
J	Kamp, KA; Timmerman, N; Lind, G; Graybill, J; Natowsky, I								Discovering childhood: Using fingerprints to find children in the archaeological record								AMERICAN ANTIQUITY				64	2			309	315		10.2307/2694281			APR 1999	1999										29							WOS:000080445500008		
J	Cotkin, SJ; Carr, C; Cotkin, ML; Dittert, AE; Kremser, DT								Analysis of slips and other inorganic surface materials on woodland and early fort ancient ceramics, south-central Ohio								AMERICAN ANTIQUITY				64	2			316	342		10.2307/2694282			APR 1999	1999										9							WOS:000080445500009		
J	Lam, YM; Chen, XB; Pearson, OM								Intertaxonomic variability in patterns of bone density and the differential representation of bovid, cervid, and equid elements in the archaeological record								AMERICAN ANTIQUITY				64	2			343	362		10.2307/2694283			APR 1999	1999										174							WOS:000080445500010		
J	Meskell, L								Archaeologies of life and death (Egypt, Deir el Medina, mortuary and ritual practices)								AMERICAN JOURNAL OF ARCHAEOLOGY				103	2			181	199		10.2307/506744			APR 1999	1999										9							WOS:000080554300001		
J	[Anonymous]								Report of the 100th annual meeting of the archaeological Institute of America								AMERICAN JOURNAL OF ARCHAEOLOGY				103	2			255	+					APR 1999	1999										0							WOS:000080554300004		
J	Flannery, KV								Process and agency in early state formation								CAMBRIDGE ARCHAEOLOGICAL JOURNAL				9	1			3	21		10.1017/S0959774300015183			APR 1999	1999										79							WOS:000167295400001		
J	Byers, AM								Communication and material culture: Pleistocene tools as action cues								CAMBRIDGE ARCHAEOLOGICAL JOURNAL				9	1			23	41		10.1017/S0959774300015195			APR 1999	1999										15							WOS:000167295400002		
J	Pearson, MP								Food, sex and death: Cosmologies in the British Iron Age with particular reference to East Yorkshire								CAMBRIDGE ARCHAEOLOGICAL JOURNAL				9	1			43	+		10.1017/S0959774300015201			APR 1999	1999										24							WOS:000167295400003		
J	Green, MA								Food, sex and death: Cosmologies in the British Iron Age with particular reference to East Yorkshire - Comment								CAMBRIDGE ARCHAEOLOGICAL JOURNAL				9	1			61	62					APR 1999	1999										1							WOS:000167295400004		
J	Cunliffe, B								Food, sex and death: Cosmologies in the British Iron Age with particular reference to East Yorkshire - Comment								CAMBRIDGE ARCHAEOLOGICAL JOURNAL				9	1			62	62					APR 1999	1999										1							WOS:000167295400005		
J	Dent, J								Food, sex and death: Cosmologies in the British Iron Age with particular reference to East Yorkshire - Comment								CAMBRIDGE ARCHAEOLOGICAL JOURNAL				9	1			63	65					APR 1999	1999										1							WOS:000167295400007		
J	Hingley, R								Food, sex and death: Cosmologies in the British Iron Age with particular reference to East Yorkshire - Comment								CAMBRIDGE ARCHAEOLOGICAL JOURNAL				9	1			63	63					APR 1999	1999										1							WOS:000167295400006		
J	Ralston, I								Food, sex and death: Cosmologies in the British Iron Age with particular reference to East Yorkshire - Comment								CAMBRIDGE ARCHAEOLOGICAL JOURNAL				9	1			65	66					APR 1999	1999										1							WOS:000167295400008		
J	Pearson, MP								Food, sex and death: Cosmologies in the British Iron Age with particular reference to East Yorkshire - Reply to comments								CAMBRIDGE ARCHAEOLOGICAL JOURNAL				9	1			66	67					APR 1999	1999										0							WOS:000167295400009		
J	Arnold, B								'Drinking the feast': Alcohol and the legitimation of power in Celtic Europe								CAMBRIDGE ARCHAEOLOGICAL JOURNAL				9	1			71	93		10.1017/S0959774300015213			APR 1999	1999										29							WOS:000167295400010		
J	Luby, EM; Gruber, MF								The dead must be fed: Symbolic meanings of the shellmounds of the San Francisco Bay Area								CAMBRIDGE ARCHAEOLOGICAL JOURNAL				9	1			95	108		10.1017/S0959774300015225			APR 1999	1999										26							WOS:000167295400011		
J	Gage, J								Did colours signify? Symbolism in the red (Early societies)								CAMBRIDGE ARCHAEOLOGICAL JOURNAL				9	1			110	112					APR 1999	1999										13							WOS:000167295400013		
J	Jones, A; Bradley, R								The significance of colour in European archaeology								CAMBRIDGE ARCHAEOLOGICAL JOURNAL				9	1			112	114					APR 1999	1999										10							WOS:000167295400014		
J	Spence, K								Red, white and black: Colour in building stone in ancient Egypt								CAMBRIDGE ARCHAEOLOGICAL JOURNAL				9	1			114	117					APR 1999	1999										7							WOS:000167295400015		
J	Barber, EJW								Colour in early cloth and clothing								CAMBRIDGE ARCHAEOLOGICAL JOURNAL				9	1			117	120					APR 1999	1999										5							WOS:000167295400016		
J	Tacon, PSC								All things bright and beautiful: The role and meaning of colour in human development								CAMBRIDGE ARCHAEOLOGICAL JOURNAL				9	1			120	123					APR 1999	1999										8							WOS:000167295400017		
J	Sommer, JD								The Shanidar-IV 'flower burial': A re-evaluation of Neanderthal burial ritual								CAMBRIDGE ARCHAEOLOGICAL JOURNAL				9	1			127	137		10.1017/S0959774300015249			APR 1999	1999										30							WOS:000167295400018		
J	Garfinkel, Y								Facts, fiction, and Yarmukian figurines								CAMBRIDGE ARCHAEOLOGICAL JOURNAL				9	1			130	+		10.1017/S0959774300015250			APR 1999	1999										2							WOS:000167295400019		
J	Gopher, A; Orrelle, E								Coffee beans, cowries and vulvas: A reply to comments by Y. Garfinkel								CAMBRIDGE ARCHAEOLOGICAL JOURNAL				9	1			133	137		10.1017/S0959774300015262			APR 1999	1999										0							WOS:000167295400020		
J	Jordan, DR								A curse in a chytridion - A contribution to the study of Athenian pyres								HESPERIA				68	2			147	154		10.2307/148370			APR-JUN 1999	1999										5							WOS:000082260600001		
J	Lalonde, GV								Agora I-5983 - Zeus-exou-... again (Reinterpreting inscription and function of an Athenian stele)								HESPERIA				68	2			155	159		10.2307/148371			APR-JUN 1999	1999										0							WOS:000082260600002		
J	Markle, MM								A shield monument from Veria and the chronology of Macedonian shield types (Classical archaeology)								HESPERIA				68	2			219	254		10.2307/148374			APR-JUN 1999	1999										9							WOS:000082260600005		
J	Leonardi, G; Miglavacca, M; Nardi, S								Soil phosphorus analysis as an integrative tool for recognizing buried ancient ploughsoils								JOURNAL OF ARCHAEOLOGICAL SCIENCE				26	4			343	352		10.1006/jasc.1998.0329			APR 1999	1999										29							WOS:000079859300001		
J	Cackler, PR; Gascock, MD; Neff, H; Iceland, H; Pyburn, KA; Hudler, D; Hester, TR; Chiarulli, BM								Chipped stone artefacts, source areas, and provenance studies of the northern Belize chert-bearing zone								JOURNAL OF ARCHAEOLOGICAL SCIENCE				26	4			389	397		10.1006/jasc.1998.0340			APR 1999	1999										24							WOS:000079859300003		
J	Cannon, A; Schwarcz, HP; Knyf, M								Marine-based subsistence trends and the stable isotope analysis of dog bones from Namu, British Columbia								JOURNAL OF ARCHAEOLOGICAL SCIENCE				26	4			399	407		10.1006/jasc.1998.0341			APR 1999	1999										49							WOS:000079859300004		
J	Trinkaus, E; Ruff, CB								Diaphyseal cross-sectional geometry of Near Eastern Middle Palaeolithic humans: The femur								JOURNAL OF ARCHAEOLOGICAL SCIENCE				26	4			409	424		10.1006/jasc.1998.0343			APR 1999	1999										78							WOS:000079859300005		
