PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZB	ZS	Z9	SN	BN	UT	PM
J	Jordan, Keith								AGENCY, ALTERITY, APPROPRIATION: POSTCLASSIC LOWLAND MAYA USES AND MODIFICATIONS OF THE "MIXTECA-PUEBLA" OR "INTERNATIONAL" STYLE								ANCIENT MESOAMERICA				27	2			405	428		10.1017/S0956536116000225			OCT 2016	2016										0							WOS:000390423700011		
J	Brylak, Agnieszka								SOME REMARKS ON THE TEPONAZCUICATL OF THE PRE-HISPANIC NAHUA								ANCIENT MESOAMERICA				27	2			429	439		10.1017/S095653611600002X			OCT 2016	2016										0							WOS:000390423700012		
J	Frassani, Alessia								DEPICTING THE MESOAMERICAN SPIRIT WORLD								ANCIENT MESOAMERICA				27	2			441	459		10.1017/S0956536116000328			OCT 2016	2016										0							WOS:000390423700013		
J	Rojas, Araceli								CASTING MAIZE SEEDS IN AN AYooK COMMUNITY: AN APPROACH TO THE STUDY OF DIVINATION IN MESOAMERICA								ANCIENT MESOAMERICA				27	2			461	478		10.1017/S0956536116000304			OCT 2016	2016										0							WOS:000390423700014		
J	Byrne, Denis								The need for a transnational approach to the material heritage of migration: The China-Australia corridor								JOURNAL OF SOCIAL ARCHAEOLOGY				16	3			261	285		10.1177/1469605316673005			OCT 2016	2016										2							WOS:000390003900001		
J	Rosenzweig, Melissa S.								Cultivating subjects in the Neo-Assyrian empire								JOURNAL OF SOCIAL ARCHAEOLOGY				16	3			307	334		10.1177/1469605316667856			OCT 2016	2016										0							WOS:000390003900003		
J	Soto, Gabriella								Migrant memento mori and the geography of risk								JOURNAL OF SOCIAL ARCHAEOLOGY				16	3			335	358		10.1177/1469605316673171			OCT 2016	2016										1							WOS:000390003900004		
J	Lyons, Natasha; Schaepe, David M.; Hennessy, Kate; Blake, Michael; Pennier, Clarence; Welch, John R.; McIntosh, Kyle; Phillips, Andy; Charlie, Betty; Hall, Clifford; Hall, Lucille; Kadir, Aynur; Point, Alicia; Pennier, Vi; Phillips, Reginald; Muntean, Reese; Williams, Johnny, Jr.; Williams, John, Sr.; Chapman, Joseph; Pennier, Colin								Sharing deep history as digital knowledge: An ontology of the Sq'ewlets website project								JOURNAL OF SOCIAL ARCHAEOLOGY				16	3			359	384		10.1177/1469605316668451			OCT 2016	2016										4							WOS:000390003900005		
J	Davis, Jack L.; Stocker, Sharon R.								THE LORD OF THE GOLD RINGS THE GRIFFIN WARRIOR OF PYLOS								HESPERIA				85	4			627	655		10.2972/hesperia.85.4.0627			OCT-DEC 2016	2016										7							WOS:000388824900001		
J	Paga, Jessica; Miles, Margaret M.								THE ARCHAIC TEMPLE OF POSEIDON AT SOUNION								HESPERIA				85	4			657	710					OCT-DEC 2016	2016										1							WOS:000388824900002		
J	Kopestonsky, Theodora								THE GREEK CULT OF THE NYMPHS AT CORINTH								HESPERIA				85	4			711	777					OCT-DEC 2016	2016										3							WOS:000388824900003		
J	Tzochev, Chavdar								ACCOUNTS FROM THE TREASURY OF SEUTHES III INSCRIBED SILVER PLATE FOUND IN THE TOMB OF THE GOLYAMA KOSMATKA MOUND								HESPERIA				85	4			779	794					OCT-DEC 2016	2016										0							WOS:000388824900004		
J	Sturm, Jaqueline P.								THE AFTERLIFE OF THE HEPHAISTEION THE INTERPRETATIO CHRISTIANA OF AN ANCIENT ATHENIAN MONUMENT								HESPERIA				85	4			795	825		10.2972/hesperia.85.4.0795			OCT-DEC 2016	2016										1							WOS:000388824900005		
J	Premo, L. S.								EFFECTIVE POPULATION SIZE AND THE EFFECTS OF DEMOGRAPHY ON CULTURAL DIVERSITY AND TECHNOLOGICAL COMPLEXITY								AMERICAN ANTIQUITY				81	4			605	622		10.7183/0002-7316.81.4.605			OCT 2016	2016										2							WOS:000386314900001		
